"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","long"
"202005","CABA","Comuna 13",3,61,57,230000,"USD","BELGRANO: EXCELENTE DUPLEX DE 3 AMBIENTES CON COCHERA Y AMENITIES","Departamento","Venta",-58.4566864,-34.5620844
"202005","CABA","Comuna 11",3,78,74,135000,"USD","CONCORDIA al 900 - 3 amb + Patio + Cochera + SOL","Departamento","Venta",-58.4797462,-34.6233819
"202005","CABA","Comuna 15",3,68,60,96801,"USD","Departamento de 3 ambientes en Venta en Paternal","Departamento","Venta",-58.464604,-34.5987263
"202005","CABA","Comuna 2",3,74,74,222000,"USD","RECOLETA, ARENALES Y AUSTRIA ,  3 AMBIENTES ( c/ dep. servicios anexadas ) AL CONTRAFRENTE CON BALCON ","Departamento","Venta",-58.4075431,-34.5898773
"202005","CABA","Comuna 2",3,90,82,265000,"USD","Departamento de 3 ambientes en Venta en Recoleta","Departamento","Venta",-58.4014712986,-34.5899051842
"202005","CABA","Comuna 15",3,82,74,215000,"USD","Departamento de 3 ambientes en Venta en Caballito","Departamento","Venta",-58.4375316924,-34.6039504503
"202005","CABA","Comuna 6",3,62,55,128999,"USD","VENTA DEPARTAMENTO 3 AMB.C/ BALCÓN CORRIDO EN LA MEJOR ZONA DE CABALLITO","Departamento","Venta",-58.438636,-34.617889
"202005","CABA","Comuna 15",3,67,57,149000,"USD","Departamento de 3 ambientes en Venta en Caballito","Departamento","Venta",-58.4340567019,-34.6033356135
"202005","CABA","Comuna 15",3,62,51,135000,"USD","Ramos Mejía 1000 Pque Centenario/Caballito depto 3amb 2patios reciclado u$135.000","Departamento","Venta",-58.4336504142,-34.6036327847
"202005","GBA","San Isidro",3,60,57,169000,"USD","Departamento tipo  dúplex de 3 ambientes luminoso y con estilo joven en La Calabria - San Isidro","Departamento","Venta",-58.5177740756,-34.4702098472
"202005","CABA","Comuna 1",3,60,58,118000,"USD","Departamento - Capital Federal","Departamento","Venta",-58.3864142,-34.6068528
"202005","CABA","Comuna 15",3,126,60,215000,"USD"," EXCELENTE   3 AMBIENTES DE CATEGORIA CON  BALCON, TERRAZA PROPIA y COCHERA FIJA","Departamento","Venta",-58.4451944,-34.6025221
"202005","CABA","Comuna 15",3,70,65,255000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4358386648,-34.6022027166
"202005","CABA","Comuna 15",3,48,41,72000,"USD","Departamento - Villa Crespo","Departamento","Venta",-58.4425843,-34.5933889
"202005","CABA","Comuna 15",3,82,74,215000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4375316924,-34.6039504503
"202005","CABA","Comuna 15",3,62,51,135000,"USD","Ramos Mejía 1000 Pque Centenario/V Crespo depto 3amb 2patios reciclado u$135.000","Departamento","Venta",-58.4331317105,-34.6037642287
"202005","CABA","Comuna 15",3,57,52,140001,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4424739,-34.6000146
"202005","CABA","Comuna 15",3,56,54,180768,"USD","Venta - Loyola 440 8° B","Departamento","Venta",-58.4349091,-34.596751
"202005","CABA","Comuna 15",3,126,60,195000,"USD"," EXCELENTE   3 AMBIENTES DE CATEGORIA CON  BALCON Y TERRAZA PROPIA EN VENTA, OPCION COCHERAS FIJAS","Departamento","Venta",-58.4451944,-34.6025221
"202005","CABA","Comuna 15",3,60,60,169000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4442625068,-34.5964175174
"202005","CABA","Comuna 15",3,58,55,137000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-58.44075,-34.59584
"202005","CABA","Comuna 15",3,90,83,269430,"USD","Venta - Loyola 440 6° A","Departamento","Venta",-58.4349091,-34.596751
"202005","CABA","Comuna 8",3,80,80,50000,"USD","Av Lacarra 3400 Villa Soldati 3amb U$50.000","Departamento","Venta",-58.4501762,-34.6638935
"202005","CABA","Comuna 12",3,88,67,274000,"USD","VILLA URQUIZA:  EXCELENTE 3 AMBIENTES BALCON CONTRAFRENTE YCOCHERA FIJA","Departamento","Venta",-58.4839384,-34.5752179
"202005","CABA","Comuna 12",3,74,71,185000,"USD","3 amb + 2 baños + cochera + aires f/c","Departamento","Venta",-58.4832498,-34.573841
"202005","CABA","Comuna 15",3,62,51,135000,"USD","Ramos Mejía 1000 Pque Centenario/Caballito depto 3amb 2patios reciclado u$135.000","Departamento","Venta",-58.4335309481,-34.6037267441
"202005","CABA","Comuna 5",4,102,102,255001,"USD","Depto.tipo casa de 4 ambientes en Venta en Abasto","PH","Venta",-58.416626,-34.6048464
"202005","CABA","Comuna 14",4,142,142,347000,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo","PH","Venta",-58.423169096,-34.5898454123
"202005","CABA","Comuna 14",4,142,142,347000,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo soho","PH","Venta",-58.423169096,-34.5898454123
"202005","CABA","Comuna 13",4,92,87,229000,"USD","Conde 400 Colegiales PH PB patio fte 4amb u$ 229.000","PH","Venta",-58.4468817,-34.5792288
"202005","CABA","Comuna 15",4,85,85,196001,"USD","Depto.tipo casa de 4 ambientes en Venta en Villa crespo","PH","Venta",-58.4500729,-34.6001673
"202005","GBA","Pilar",5,235,204,210000,"USD","Susana Aravena Propiedades-Excelente casa en venta","Casa","Venta",-58.9383875,-34.4466899
"202005","GBA","Pilar",4,130,110,133000,"USD","Av. del Monarca 3 dorm. (202200505)","Casa","Venta",-58.8434688,-34.453602
"202005","GBA","Tigre",5,262,196,450000,"USD","Casa 3 dormitorios mas dependencia, La Alameda Nordelta.","Casa","Venta",-58.6745930366,-34.4125229029
"202005","GBA","Tigre",5,281,210,447000,"USD","excelente casa al lago san francisco villanueva tigre","Casa","Venta",-58.6806107,-34.4228897
"202005","GBA","Tigre",5,262,196,450000,"USD","Casa 3 dormitorios mas dependencia, La Alameda Nordelta.","Casa","Venta",-58.6747432403,-34.4125583076
"202005","GBA","Cañuelas",4,172,148,130000,"USD","El Rebenque - Canning","Casa","Venta",-58.6115383,-34.9265863
"202005","GBA","Cañuelas",4,116,94,87000,"USD","Emprendimiento - Casa en Venta - Barrio Privada La Laguna Azul -  Carlos Spegazzini, Ezeiza","Casa","Venta",-58.6115383,-34.9265863
"202005","GBA","La Plata",6,200,199,145000,"USD","10 entre 521 y 522, Casa en venta, Tolosa, La Plata.-","Casa","Venta",-57.9838003559,-34.894618835
"202005","GBA","Ituzaingó",4,320,320,550000,"USD","Casa - Barrio Parque Leloir","Casa","Venta",-58.7021472,-34.6247114
"202005","CABA","Comuna 15",5,163,118,350000,"USD","VENTA CASA 5 AMB. MÁS SALA DE GRABACIÓN Y ENSAYO EN VILLA ORTUZAR. APTA CREDITO","Casa","Venta",-58.468808,-34.5856812
"202005","GBA","Tigre",4,172,103,202581,"USD","CASTAÑOS | La Balconada - 4 ambientes PB en Venta!!!!","Departamento","Venta",-58.6459470443,-34.4362407076
"202005","GBA","Tigre",4,194,103,224680,"USD","CASTAÑOS | La Balconada - 4 ambientes con amplio jardín en Venta!!!!","Departamento","Venta",-58.6459470443,-34.4362407076
"202005","GBA","Tigre",4,194,103,215840,"USD","CASTAÑOS | La Balconada - 4 ambientes en Venta!!!!","Departamento","Venta",-58.6459470443,-34.4362407076
"202005","CABA","Comuna 5",4,77,73,235000,"USD","Departamento de 4 ambientes en Venta en Abasto","Departamento","Venta",-58.41361,-34.60133
"202005","CABA","Comuna 7",4,220,140,350000,"USD","Excelente departamento","Departamento","Venta",-58.4702478,-34.626154
"202005","CABA","Comuna 14",4,177,177,785000,"USD","Cerviño 4624","Departamento","Venta",-58.4228217,-34.5754998
"202005","CABA","Comuna 14",8,237,237,850000,"USD","Figueroa Alcorta y Tagle, Super Categoria, Cochera","Departamento","Venta",-58.3997631326,-34.5800849666
"202005","CABA","Comuna 14",4,219,193,670000,"USD","Venta - Castex  3300","Departamento","Venta",-58.4054886,-34.5782958
"202005","CABA","Comuna 14",4,168,142,347000,"USD","Departamento de 4 ambientes en Venta en Palermo soho","Departamento","Venta",-58.4240173,-34.5892282
"202005","GBA","Quilmes",4,58,55,60000,"USD","Departamento 4 ambientes en Quilmes.","Departamento","Venta",-58.2301574,-34.7338825
"202005","GBA","Quilmes",4,275,195,200000,"USD","Duplex en Quilmes Residencial. Libertad 300.","Departamento","Venta",-58.2537391,-34.7132931
"202005","CABA","Comuna 14",4,141,128,680000,"USD","Maison 3 de Febrero 900 | Semi Piso de 4 ambientes con cochera, amenities y seguridad 24 hrs.","Departamento","Venta",-58.4420457,-34.5696122
"202005","CABA","Comuna 2",4,102,102,460000,"USD","Quintana y Callao- Recien reciclado, 3 dorm cochera, seguridad 24hs","Departamento","Venta",-58.3889302,-34.5893168
"202005","CABA","Comuna 2",4,77,74,270000,"USD","Rod Peña y Posadas -Excelente depto en edificio de categoría. 3 dormitorios, piso alto!!!!","Departamento","Venta",-58.386147854,-34.5884079507
"202005","CABA","Comuna 1",4,97,85,360000,"USD","Cerrito 1500- Ctfte a verde, reciclado","Departamento","Venta",-58.38278,-34.589946
"202005","CABA","Comuna 3",4,56,54,140000,"USD","Departamento de 4 ambientes en Venta en Balvanera","Departamento","Venta",-58.4069098,-34.6136411
"202005","CABA","Comuna 6",4,160,148,420001,"USD","Departamento de 4 ambientes en Venta en Caballito","Departamento","Venta",-58.4410942,-34.6130121
"202005","GBA","San Fernando",4,130,110,330000,"USD","Muy buen Semipiso en lo mejor de Victoria.","Departamento","Venta",-58.539323246,-34.4529583259
"202005","CABA","Comuna 15",4,91,82,198000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-58.44241,-34.6039
"202005","GBA","Vicente López",4,141,116,350000,"USD","Hermoso departamento 4 ambientes tipo duplex a estrenar","Departamento","Venta",-58.4825472,-34.5354585
"202005","CABA","Comuna 15",5,149,149,260001,"USD","Depto.tipo casa de 5 ambientes en Venta en Paternal","PH","Venta",-58.4439422,-34.6020458
"202005","GBA","Tigre",6,240,200,398000,"USD","Casa - Venta - 6 Ambientes - Las Tipas - Nordelta - Tigre -","Casa","Venta",-58.6742229601,-34.4053634669
"202005","GBA","Tigre",5,350,350,720000,"USD","Casa - Benavidez","Casa","Venta",-58.7130444,-34.4111253
"202005","GBA","La Plata",7,1717,440,660000,"USD","Grand Bell. Casa de 4 dormitorios en Venta. Citu Bell","Casa","Venta",-58.0712266,-34.9058219
"202005","GBA","San Isidro",5,685,685,2500000,"USD","Casa en venta en la mejor zona de Acassuso.","Casa","Venta",-58.4955656,-34.4743028
"202005","CABA","Comuna 7",5,148,144,406450,"USD","Emprendimiento Dimion - 4 &amp; 5Amb","Departamento","Venta",-58.4604515,-34.6215657
"202005","CABA","Comuna 15",5,114,108,320000,"USD","Departamento de 5 ambientes en Venta en Villa crespo","Departamento","Venta",-58.447803,-34.596593
"202005","GBA","Lomas de Zamora",7,420,380,980000,"USD","PISO LAS LOMITAS","Departamento","Venta",-58.3984173,-34.765382
"202005","GBA","Tigre",6,267,267,620000,"USD","Casa - Benavidez","Casa","Venta",-58.7130444,-34.4111253
"202005","GBA","San Isidro",7,320,320,790000,"USD","Casa - Las Lomas-Horqueta","Casa","Venta",-58.5751827363,-34.4782557067
"202005","CABA","Comuna 3",7,190,190,260001,"USD","Depto.tipo casa de 7 ambientes en Venta en Once","PH","Venta",-58.4116681,-34.6115901
"202005","CABA","Comuna 4",7,280,280,235000,"USD","Depto.tipo casa de 7 ambientes en Venta en Parque patricios","PH","Venta",-58.4080719893,-34.6406651674
"202005","GBA","San Isidro",9,763,534,1300000,"USD","Casa en venta Boating Club","Casa","Venta",-58.5174,-34.4564118
"202005","CABA","Comuna 1",10,432,415,2900000,"USD","Av Alvear 1400 esq Libertad VISTA- MAX CATEGORIA- 2 coch","Departamento","Venta",-58.3842131,-34.5908952
"202006","GBA","Tigre",2,54,43,20000,"ARS","Departamento en Alquiler Amueblado en El Palmar - Posadas","Departamento","Alquiler",-58.6580920867,-34.4249490397
"202006","GBA","Quilmes",2,48,45,20000,"ARS","ALQUILER DEPTO 2 C/COCH  S/MATIENZO, SUM C/PARRILLA IMPECABLE","Departamento","Alquiler",-58.2539515,-34.7278376
"202006","GBA","Tres de Febrero",2,42,40,15000,"ARS","Departamento 2 ambientes c/ balcon","Departamento","Alquiler",-58.5422363,-34.5996057
"202006","GBA","Vicente López",3,100,45,22900,"ARS","PH EN ALQUILER- AV. MAIPÚ AL 300 - 3 AMB. - $22.900 - VTE LOPEZ","PH","Alquiler",-58.4775932037,-34.5350018254
"202006","GBA","Tigre",3,77,77,38000,"ARS","GRAN OPORTUNIDAD DE 3 AMBIENTES EN EDIFICIO ZADUH - NORDELTA","Departamento","Alquiler",-58.6467489033,-34.3972450358
"202006","CABA","Comuna 5",3,72,63,27000,"ARS","MUY LINDO 3 AMBIENTES C/ DEPENDENCIA EN ALMAGRO","Departamento","Alquiler",-58.4289068,-34.610705
"202006","GBA","Vicente López",3,103,91,200000,"ARS","HORIZONS - LINDISIMO 3 AMBIENTES AMOBLADO  EN ALQUILER","Departamento","Alquiler",-58.4755805,-34.517386
"202006","CABA","Comuna 3",4,90,90,30000,"ARS","Excelente departamento en once","Departamento","Alquiler",-58.4071322,-34.6083803
"202006","GBA","Escobar",5,530,212,349000,"USD","Casa 5 amb en Barrio Privado Araucarias Puertos del Lago Escobar en venta","Casa","Venta",-58.7144412,-34.3390485
"202006","GBA","Escobar",5,530,212,55000,"ARS","Casa 5 amb en Barrio Privado Araucarias Puertos del Lago Escobar en alquiler","Casa","Alquiler",-58.7144412,-34.3390485
"202006","CABA","Comuna 14",5,148,140,70000,"ARS","Exc Departamento con Balcon y cochera - Muy Luminoso - Palermo","Departamento","Alquiler",-58.404971748,-34.5807254966
"202006","CABA","Comuna 2",5,211,211,85000,"ARS","Departamento en alquiler en Recoleta con cochera","Departamento","Alquiler",-58.3898622,-34.5964446
"202006","CABA","Comuna 13",6,185,155,500000,"USD","O'Higgins 2000 Belgrano 6amb U$500.000","Departamento","Venta",-58.4520935,-34.56089
"202006","GBA","Morón",2,47,44,13000,"ARS","A ESTRENAR!! EXCELENTE 2 AMBIENTES - BAJAS EXPENSAS","Departamento","Alquiler",-58.6189822037,-34.6588765
"202006","CABA","Comuna 13",8,360,360,1620000,"USD","Exclusivo Piso en Torre Aisenson 8 Amb, 4 Suites, 3 Coch, 360 m, Full Amenities - Belgrano","Departamento","Venta",-58.4501341,-34.559613
"202006","CABA","Comuna 13",1,34,34,120000,"USD","Núñez -  Monoambiente A Estrenar","Departamento","Venta",-58.4570552952,-34.551587209
"202006","CABA","Comuna 14",1,45,40,25000,"ARS","Departamento - Palermo","Departamento","Alquiler",-58.4220842,-34.5955802
"202006","CABA","Comuna 14",1,43,36,35000,"ARS","ALQUILER VIVIENDA U OFICINA C/ VISTA A LA PLAZA - APTO PROFESIONAL","Departamento","Alquiler",-58.4106261,-34.5811712
"202006","CABA","Comuna 14",1,47,43,21500,"ARS","Gr Amb Divid a 2 Amb con/sin muebles Ed Categ Vigil 24h Pisc Gim Qcho Parr SUM Ldry mts Distrito Arcos Sta Fe y subte","Departamento","Alquiler",-58.4316103,-34.5800581
"202006","CABA","Comuna 13",1,37,34,25000,"ARS","Alquiler temporal, monoambiente en Belgrano. Excelente ubicación en edificio premium.","Departamento","Alquiler",-58.4459903841,-34.558682133
"202006","GBA","Hurlingham",1,33,33,39000,"USD","Departamento -Monoambiente  Villa Santos Tesei","Departamento","Venta",-58.6397035,-34.6307248
"202006","CABA","Comuna 1",1,43,43,127000,"USD","Bonito Ambiente dividido a estrenar muy luminoso. Opción amoblado y equipado.","Departamento","Venta",-58.3860756,-34.6005206
"202006","GBA","Hurlingham",2,40,40,10000,"ARS","Casa - Hurlingham","Casa","Alquiler",-58.6219029,-34.6195873
"202006","GBA","Tigre",2,50,50,105000,"USD","OPORTUNIDAD ! 2 amb con balcón totalmente amoblado - impecable - con renta hasta nov/20","Departamento","Venta",-58.5708865,-34.4244467
"202006","GBA","Tigre",2,80,50,130000,"USD","Departamento de 2 amb con cochera doble y Terraza propia en Villa los Remeros - Tigre","Departamento","Venta",-58.619492,-34.4058949
"202006","GBA","Tigre",2,70,50,235000,"USD","Departamento en Venta en Acqua Golf II","Departamento","Venta",-58.6311841659,-34.4105579173
"202006","CABA","Comuna 3",2,51,45,110000,"USD","Alquiler 2 Ambientes con Seguridad Abasto","Departamento","Venta",-58.4110076,-34.6039664
"202006","CABA","Comuna 7",2,63,48,22000,"ARS","2 ambientes con balcón y patio. A metros del subte","Departamento","Alquiler",-58.468771,-34.631901
"202006","GBA","Lanús",2,44,41,80000,"USD","Departamento - Lanús Oeste","Departamento","Venta",-58.3895209,-34.7010551
"202006","GBA","Lanús",2,44,41,12000,"ARS","Departamento - Lanús Oeste","Departamento","Alquiler",-58.3895209,-34.7010551
"202006","GBA","Morón",2,32,32,59500,"USD","Departamento - Moron Sur","Departamento","Venta",-58.6079844,-34.6493057
"202006","CABA","Comuna 13",2,74,65,165000,"USD","Departamento - Nuñez","Departamento","Venta",-58.4583103,-34.549423
"202006","CABA","Comuna 13",2,60,55,180000,"USD","VENTA ESPECTACULAR DUPLEX CON COCHERA - BARRIO NUÑEZ","Departamento","Venta",-58.4691034,-34.5371673
"202006","CABA","Comuna 5",2,34,33,25000,"ARS","Departamento - Almagro","Departamento","Alquiler",-58.4302801,-34.6033343
"202006","CABA","Comuna 5",2,42,42,110000,"USD","Departamento - Almagro","Departamento","Venta",-58.4219898,-34.612026
"202006","CABA","Comuna 5",2,43,41,21000,"ARS","Departamento dos ambientes c/ Cocina Separada y balcón!!  - Almagro","Departamento","Alquiler",-58.4189969,-34.6002697
"202006","CABA","Comuna 14",2,69,60,310000,"USD","OPORTUNIDAD!! 2 ambientes en Palacio Bellini!","Departamento","Venta",-58.413095,-34.5803496
"202006","CABA","Comuna 14",2,35,35,32000,"ARS","Departamento - Palermo","Departamento","Alquiler",-58.4109047,-34.5786985
"202006","CABA","Comuna 14",2,52,42,210000,"USD","Muy luminoso 2 ambientes, con balcón aterrazado, Parrilla propia  y cochera. Amenities  Listo para entrar! NIC CAÑITAS-","Departamento","Venta",-58.4336332005,-34.5705798443
"202006","CABA","Comuna 14",2,56,46,146000,"USD","Venta departamento 2 ambientes al frente. Palermo. baño y toilette. Balcón aterrazado. A estrenar","Departamento","Venta",-58.4361978,-34.5902229
"202006","CABA","Comuna 14",2,25,25,95000,"USD","Departamento en venta en PALERMO - EXPENSAS MUY BAJAS - Oportunidad","Departamento","Venta",-58.4093651,-34.5793377
"202006","CABA","Comuna 14",2,68,61,310000,"USD","ARCE 500 - LAS CAÑITAS, PALERMO -VENTA - DEPARTAMENTO - 2 AMBIENTES - COCHERA BAULERA","Departamento","Venta",-58.4306879,-34.5711539
"202006","CABA","Comuna 4",2,30,30,15000,"ARS","Departamento - Barracas","Departamento","Alquiler",-58.3812839,-34.6454035
"202006","CABA","Comuna 13",2,45,40,178000,"USD","Torre de categoría piso 10, vista, c/ cochera,seguridad, gym y piscina - Belgrano","Departamento","Venta",-58.4459405,-34.5602451
"202006","CABA","Comuna 13",2,59,48,229000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES TOILETTE BALCÓN C/ PARRILLA AMENITIES A ESTRENAR BELGRANO","Departamento","Venta",-58.4523179,-34.5530737
"202006","CABA","Comuna 13",2,36,36,17000,"ARS","Departamento - Belgrano","Departamento","Alquiler",-58.4566261,-34.5635319
"202006","CABA","Comuna 12",2,50,44,169000,"USD","Departamento - Belgrano R","Departamento","Venta",-58.4701776,-34.5649093
"202006","CABA","Comuna 13",2,95,48,274000,"USD","VENTA 2 AMBIENTES PATIO C/ PARRILLA TOILETTE AMENITIES A ESTRENAR BELGRANO","Departamento","Venta",-58.4523179,-34.5530737
"202006","CABA","Comuna 13",2,55,50,198000,"USD","Torre categoría piso 11, vista , c/ cochera,seguridad, gym y piscina - Belgrano","Departamento","Venta",-58.4459405,-34.5602451
